datetime,site_name,pm25_value
2026-04-03 01:00:00+00:00,Arepo (Ogun State),45.8
2026-04-03 02:00:00+00:00,Arepo (Ogun State),51.2
2026-04-03 03:00:00+00:00,Arepo (Ogun State),49.9
2026-04-03 04:00:00+00:00,Arepo (Ogun State),136.8
2026-04-03 05:00:00+00:00,Arepo (Ogun State),107.4
2026-04-03 06:00:00+00:00,Arepo (Ogun State),83.5
2026-04-03 07:00:00+00:00,Arepo (Ogun State),89.9
2026-04-03 08:00:00+00:00,Arepo (Ogun State),73.5
2026-04-03 09:00:00+00:00,Arepo (Ogun State),44.9
2026-04-03 10:00:00+00:00,Arepo (Ogun State),14.6
2026-04-03 11:00:00+00:00,Arepo (Ogun State),5.7
2026-04-03 12:00:00+00:00,Arepo (Ogun State),16.0
2026-04-03 13:00:00+00:00,Arepo (Ogun State),6.3
2026-04-03 14:00:00+00:00,Arepo (Ogun State),9.6
2026-04-03 15:00:00+00:00,Arepo (Ogun State),6.7
2026-04-03 16:00:00+00:00,Arepo (Ogun State),3.0
2026-04-03 17:00:00+00:00,Arepo (Ogun State),4.9
2026-04-03 18:00:00+00:00,Arepo (Ogun State),2.4
2026-04-03 19:00:00+00:00,Arepo (Ogun State),9.3
2026-04-03 20:00:00+00:00,Arepo (Ogun State),14.6
2026-04-03 21:00:00+00:00,Arepo (Ogun State),12.3
2026-04-03 22:00:00+00:00,Arepo (Ogun State),9.7
2026-04-03 23:00:00+00:00,Arepo (Ogun State),14.4
2026-04-04 00:00:00+00:00,Arepo (Ogun State),5.4
2026-04-04 01:00:00+00:00,Arepo (Ogun State),6.0
2026-04-04 02:00:00+00:00,Arepo (Ogun State),5.7
2026-04-04 03:00:00+00:00,Arepo (Ogun State),31.7
2026-04-04 04:00:00+00:00,Arepo (Ogun State),34.4
2026-04-04 05:00:00+00:00,Arepo (Ogun State),28.2
2026-04-04 06:00:00+00:00,Arepo (Ogun State),37.4
2026-04-04 07:00:00+00:00,Arepo (Ogun State),53.5
2026-04-04 08:00:00+00:00,Arepo (Ogun State),50.0
2026-04-04 09:00:00+00:00,Arepo (Ogun State),49.9
2026-04-04 10:00:00+00:00,Arepo (Ogun State),47.9
2026-04-04 11:00:00+00:00,Arepo (Ogun State),28.8
2026-04-04 12:00:00+00:00,Arepo (Ogun State),10.9
2026-04-04 13:00:00+00:00,Arepo (Ogun State),7.5
2026-04-04 14:00:00+00:00,Arepo (Ogun State),7.0
2026-04-04 15:00:00+00:00,Arepo (Ogun State),3.5
2026-04-04 16:00:00+00:00,Arepo (Ogun State),2.2
2026-04-04 17:00:00+00:00,Arepo (Ogun State),0.8
2026-04-04 18:00:00+00:00,Arepo (Ogun State),5.0
2026-04-04 19:00:00+00:00,Arepo (Ogun State),23.0
2026-04-04 20:00:00+00:00,Arepo (Ogun State),17.1
2026-04-04 21:00:00+00:00,Arepo (Ogun State),20.0
2026-04-04 22:00:00+00:00,Arepo (Ogun State),16.4
2026-04-04 23:00:00+00:00,Arepo (Ogun State),33.5
2026-04-05 00:00:00+00:00,Arepo (Ogun State),33.8
2026-04-05 01:00:00+00:00,Arepo (Ogun State),31.5
2026-04-05 02:00:00+00:00,Arepo (Ogun State),36.1
2026-04-05 03:00:00+00:00,Arepo (Ogun State),40.6
2026-04-05 04:00:00+00:00,Arepo (Ogun State),41.6
2026-04-05 05:00:00+00:00,Arepo (Ogun State),39.7
2026-04-05 06:00:00+00:00,Arepo (Ogun State),49.4
2026-04-05 07:00:00+00:00,Arepo (Ogun State),36.6
2026-04-05 08:00:00+00:00,Arepo (Ogun State),34.2
2026-04-05 09:00:00+00:00,Arepo (Ogun State),28.3
2026-04-05 10:00:00+00:00,Arepo (Ogun State),22.6
2026-04-05 11:00:00+00:00,Arepo (Ogun State),10.1
2026-04-05 12:00:00+00:00,Arepo (Ogun State),16.3
2026-04-05 13:00:00+00:00,Arepo (Ogun State),29.6
2026-04-05 14:00:00+00:00,Arepo (Ogun State),31.9
2026-04-05 15:00:00+00:00,Arepo (Ogun State),29.8
2026-04-05 16:00:00+00:00,Arepo (Ogun State),25.8
2026-04-05 17:00:00+00:00,Arepo (Ogun State),19.0
2026-04-05 18:00:00+00:00,Arepo (Ogun State),13.6
2026-04-05 19:00:00+00:00,Arepo (Ogun State),4.7
2026-04-05 20:00:00+00:00,Arepo (Ogun State),31.9
2026-04-05 21:00:00+00:00,Arepo (Ogun State),9.0
2026-04-05 22:00:00+00:00,Arepo (Ogun State),4.7
2026-04-05 23:00:00+00:00,Arepo (Ogun State),3.5
2026-04-06 00:00:00+00:00,Arepo (Ogun State),1.3
2026-04-06 01:00:00+00:00,Arepo (Ogun State),2.0
2026-04-06 02:00:00+00:00,Arepo (Ogun State),1.0
2026-04-06 03:00:00+00:00,Arepo (Ogun State),4.6
2026-04-06 04:00:00+00:00,Arepo (Ogun State),3.7
2026-04-06 05:00:00+00:00,Arepo (Ogun State),3.6
2026-04-06 06:00:00+00:00,Arepo (Ogun State),7.5
2026-04-06 07:00:00+00:00,Arepo (Ogun State),9.1
2026-04-06 08:00:00+00:00,Arepo (Ogun State),20.6
2026-04-06 09:00:00+00:00,Arepo (Ogun State),4.3
2026-04-06 10:00:00+00:00,Arepo (Ogun State),6.0
2026-04-06 11:00:00+00:00,Arepo (Ogun State),7.2
2026-04-06 12:00:00+00:00,Arepo (Ogun State),10.5
2026-04-06 13:00:00+00:00,Arepo (Ogun State),16.6
2026-04-06 14:00:00+00:00,Arepo (Ogun State),18.3
2026-04-06 15:00:00+00:00,Arepo (Ogun State),8.6
2026-04-06 16:00:00+00:00,Arepo (Ogun State),12.3
2026-04-06 17:00:00+00:00,Arepo (Ogun State),9.7
2026-04-06 18:00:00+00:00,Arepo (Ogun State),9.4
2026-04-06 19:00:00+00:00,Arepo (Ogun State),21.4
2026-04-06 20:00:00+00:00,Arepo (Ogun State),2.7
2026-04-06 21:00:00+00:00,Arepo (Ogun State),6.6
2026-04-06 22:00:00+00:00,Arepo (Ogun State),18.2
2026-04-06 23:00:00+00:00,Arepo (Ogun State),17.5
2026-04-07 00:00:00+00:00,Arepo (Ogun State),14.7
2026-04-07 01:00:00+00:00,Arepo (Ogun State),8.6
2026-04-07 02:00:00+00:00,Arepo (Ogun State),4.7
2026-04-07 03:00:00+00:00,Arepo (Ogun State),13.6
2026-04-07 04:00:00+00:00,Arepo (Ogun State),9.7
2026-04-07 05:00:00+00:00,Arepo (Ogun State),20.3
2026-04-07 06:00:00+00:00,Arepo (Ogun State),8.0
2026-04-07 07:00:00+00:00,Arepo (Ogun State),16.8
2026-04-07 08:00:00+00:00,Arepo (Ogun State),23.8
2026-04-07 09:00:00+00:00,Arepo (Ogun State),4.1
2026-04-07 10:00:00+00:00,Arepo (Ogun State),13.0
2026-04-07 11:00:00+00:00,Arepo (Ogun State),10.8
2026-04-07 12:00:00+00:00,Arepo (Ogun State),14.2
2026-04-07 13:00:00+00:00,Arepo (Ogun State),18.8
2026-04-07 14:00:00+00:00,Arepo (Ogun State),25.5
2026-04-07 15:00:00+00:00,Arepo (Ogun State),25.9
2026-04-07 16:00:00+00:00,Arepo (Ogun State),21.9
2026-04-07 17:00:00+00:00,Arepo (Ogun State),24.3
2026-04-07 18:00:00+00:00,Arepo (Ogun State),21.6
2026-04-07 19:00:00+00:00,Arepo (Ogun State),31.2
2026-04-07 20:00:00+00:00,Arepo (Ogun State),28.7
2026-04-07 21:00:00+00:00,Arepo (Ogun State),12.1
2026-04-07 22:00:00+00:00,Arepo (Ogun State),15.8
2026-04-07 23:00:00+00:00,Arepo (Ogun State),25.5
2026-04-08 00:00:00+00:00,Arepo (Ogun State),24.6
2026-04-08 01:00:00+00:00,Arepo (Ogun State),12.9
2026-04-08 02:00:00+00:00,Arepo (Ogun State),16.3
2026-04-08 03:00:00+00:00,Arepo (Ogun State),24.2
2026-04-08 04:00:00+00:00,Arepo (Ogun State),34.3
2026-04-08 05:00:00+00:00,Arepo (Ogun State),58.3
2026-04-08 06:00:00+00:00,Arepo (Ogun State),34.3
2026-04-08 07:00:00+00:00,Arepo (Ogun State),30.7
2026-04-08 08:00:00+00:00,Arepo (Ogun State),43.6
2026-04-08 09:00:00+00:00,Arepo (Ogun State),51.6
2026-04-08 10:00:00+00:00,Arepo (Ogun State),44.7
2026-04-08 11:00:00+00:00,Arepo (Ogun State),22.4
2026-04-08 12:00:00+00:00,Arepo (Ogun State),20.0
2026-04-08 13:00:00+00:00,Arepo (Ogun State),8.3
2026-04-08 14:00:00+00:00,Arepo (Ogun State),8.7
2026-04-08 15:00:00+00:00,Arepo (Ogun State),15.1
2026-04-08 16:00:00+00:00,Arepo (Ogun State),6.5
2026-04-08 17:00:00+00:00,Arepo (Ogun State),21.9
2026-04-08 18:00:00+00:00,Arepo (Ogun State),25.7
2026-04-08 19:00:00+00:00,Arepo (Ogun State),35.3
2026-04-08 20:00:00+00:00,Arepo (Ogun State),37.2
2026-04-08 21:00:00+00:00,Arepo (Ogun State),36.5
2026-04-08 22:00:00+00:00,Arepo (Ogun State),44.9
2026-04-08 23:00:00+00:00,Arepo (Ogun State),43.1
2026-04-09 00:00:00+00:00,Arepo (Ogun State),41.6
2026-04-09 01:00:00+00:00,Arepo (Ogun State),43.2
2026-04-09 02:00:00+00:00,Arepo (Ogun State),46.4
2026-04-09 03:00:00+00:00,Arepo (Ogun State),44.9
2026-04-09 04:00:00+00:00,Arepo (Ogun State),52.7
2026-04-09 05:00:00+00:00,Arepo (Ogun State),51.4
2026-04-09 06:00:00+00:00,Arepo (Ogun State),40.6
2026-04-09 07:00:00+00:00,Arepo (Ogun State),42.3
2026-04-09 08:00:00+00:00,Arepo (Ogun State),65.9
2026-04-09 09:00:00+00:00,Arepo (Ogun State),51.8
2026-04-09 10:00:00+00:00,Arepo (Ogun State),32.7
2026-04-09 11:00:00+00:00,Arepo (Ogun State),5.0
2026-04-09 12:00:00+00:00,Arepo (Ogun State),7.3
2026-04-09 13:00:00+00:00,Arepo (Ogun State),4.0
2026-04-09 14:00:00+00:00,Arepo (Ogun State),1.8
2026-04-09 15:00:00+00:00,Arepo (Ogun State),2.4
2026-04-09 16:00:00+00:00,Arepo (Ogun State),2.7
2026-04-09 17:00:00+00:00,Arepo (Ogun State),4.8
2026-04-09 18:00:00+00:00,Arepo (Ogun State),5.9
2026-04-09 19:00:00+00:00,Arepo (Ogun State),21.1
2026-04-09 20:00:00+00:00,Arepo (Ogun State),25.1
2026-04-09 21:00:00+00:00,Arepo (Ogun State),30.4
2026-04-09 22:00:00+00:00,Arepo (Ogun State),34.6
2026-04-09 23:00:00+00:00,Arepo (Ogun State),36.5
2026-04-10 00:00:00+00:00,Arepo (Ogun State),38.4
2026-04-10 01:00:00+00:00,Arepo (Ogun State),34.0
2026-04-10 02:00:00+00:00,Arepo (Ogun State),14.3
2026-04-10 03:00:00+00:00,Arepo (Ogun State),6.0
2026-04-10 04:00:00+00:00,Arepo (Ogun State),15.7
2026-04-10 05:00:00+00:00,Arepo (Ogun State),22.8
2026-04-10 06:00:00+00:00,Arepo (Ogun State),19.5
2026-04-10 07:00:00+00:00,Arepo (Ogun State),21.5
2026-04-10 08:00:00+00:00,Arepo (Ogun State),25.5
2026-04-10 09:00:00+00:00,Arepo (Ogun State),29.1
2026-04-10 10:00:00+00:00,Arepo (Ogun State),34.0
2026-04-10 11:00:00+00:00,Arepo (Ogun State),26.9
2026-04-10 12:00:00+00:00,Arepo (Ogun State),29.8
2026-04-10 13:00:00+00:00,Arepo (Ogun State),37.9
2026-04-10 14:00:00+00:00,Arepo (Ogun State),38.4
2026-04-10 16:00:00+00:00,Arepo (Ogun State),21.8
2026-04-10 17:00:00+00:00,Arepo (Ogun State),10.0
2026-04-10 18:00:00+00:00,Arepo (Ogun State),5.2
2026-04-10 19:00:00+00:00,Arepo (Ogun State),7.2
2026-04-10 20:00:00+00:00,Arepo (Ogun State),8.0
2026-04-10 21:00:00+00:00,Arepo (Ogun State),11.5
2026-04-10 22:00:00+00:00,Arepo (Ogun State),6.8
2026-04-10 23:00:00+00:00,Arepo (Ogun State),5.3
2026-04-11 00:00:00+00:00,Arepo (Ogun State),5.7
2026-04-11 01:00:00+00:00,Arepo (Ogun State),12.2
2026-04-11 02:00:00+00:00,Arepo (Ogun State),6.8
2026-04-11 03:00:00+00:00,Arepo (Ogun State),5.6
2026-04-11 04:00:00+00:00,Arepo (Ogun State),6.4
2026-04-11 05:00:00+00:00,Arepo (Ogun State),11.8
2026-04-11 06:00:00+00:00,Arepo (Ogun State),22.1
2026-04-11 07:00:00+00:00,Arepo (Ogun State),31.8
2026-04-11 08:00:00+00:00,Arepo (Ogun State),21.0
2026-04-11 09:00:00+00:00,Arepo (Ogun State),7.7
2026-04-11 10:00:00+00:00,Arepo (Ogun State),9.1
2026-04-11 11:00:00+00:00,Arepo (Ogun State),10.0
2026-04-11 12:00:00+00:00,Arepo (Ogun State),12.5
2026-04-11 13:00:00+00:00,Arepo (Ogun State),11.2
2026-04-11 14:00:00+00:00,Arepo (Ogun State),12.2
2026-04-11 15:00:00+00:00,Arepo (Ogun State),12.1
2026-04-11 16:00:00+00:00,Arepo (Ogun State),8.1
2026-04-11 17:00:00+00:00,Arepo (Ogun State),9.0
2026-04-11 18:00:00+00:00,Arepo (Ogun State),9.1
2026-04-11 19:00:00+00:00,Arepo (Ogun State),7.8
2026-04-11 20:00:00+00:00,Arepo (Ogun State),15.6
2026-04-11 21:00:00+00:00,Arepo (Ogun State),11.1
2026-04-11 22:00:00+00:00,Arepo (Ogun State),9.1
2026-04-11 23:00:00+00:00,Arepo (Ogun State),3.7
2026-04-12 00:00:00+00:00,Arepo (Ogun State),6.0
2026-04-12 01:00:00+00:00,Arepo (Ogun State),10.4
2026-04-12 02:00:00+00:00,Arepo (Ogun State),22.9
2026-04-12 03:00:00+00:00,Arepo (Ogun State),11.9
2026-04-12 04:00:00+00:00,Arepo (Ogun State),17.4
2026-04-12 05:00:00+00:00,Arepo (Ogun State),18.0
2026-04-12 06:00:00+00:00,Arepo (Ogun State),21.0
2026-04-12 07:00:00+00:00,Arepo (Ogun State),26.3
2026-04-12 08:00:00+00:00,Arepo (Ogun State),25.9
2026-04-12 09:00:00+00:00,Arepo (Ogun State),10.0
2026-04-12 10:00:00+00:00,Arepo (Ogun State),19.4
2026-04-12 11:00:00+00:00,Arepo (Ogun State),15.4
2026-04-12 12:00:00+00:00,Arepo (Ogun State),8.9
2026-04-12 13:00:00+00:00,Arepo (Ogun State),8.4
2026-04-12 14:00:00+00:00,Arepo (Ogun State),7.3
2026-04-12 15:00:00+00:00,Arepo (Ogun State),9.5
2026-04-12 16:00:00+00:00,Arepo (Ogun State),6.5
2026-04-12 17:00:00+00:00,Arepo (Ogun State),4.8
2026-04-12 18:00:00+00:00,Arepo (Ogun State),5.0
2026-04-12 19:00:00+00:00,Arepo (Ogun State),3.7
2026-04-12 20:00:00+00:00,Arepo (Ogun State),3.8
2026-04-12 21:00:00+00:00,Arepo (Ogun State),3.2
2026-04-12 22:00:00+00:00,Arepo (Ogun State),5.0
2026-04-12 23:00:00+00:00,Arepo (Ogun State),4.3
2026-04-13 00:00:00+00:00,Arepo (Ogun State),4.3
2026-04-13 01:00:00+00:00,Arepo (Ogun State),2.4
2026-04-13 02:00:00+00:00,Arepo (Ogun State),4.1
2026-04-13 03:00:00+00:00,Arepo (Ogun State),2.3
2026-04-13 04:00:00+00:00,Arepo (Ogun State),2.5
2026-04-13 05:00:00+00:00,Arepo (Ogun State),2.3
2026-04-13 06:00:00+00:00,Arepo (Ogun State),7.6
2026-04-13 07:00:00+00:00,Arepo (Ogun State),25.6
2026-04-13 08:00:00+00:00,Arepo (Ogun State),17.4
2026-04-13 09:00:00+00:00,Arepo (Ogun State),6.4
2026-04-13 10:00:00+00:00,Arepo (Ogun State),10.9
2026-04-13 11:00:00+00:00,Arepo (Ogun State),10.7
2026-04-13 12:00:00+00:00,Arepo (Ogun State),9.2
2026-04-13 13:00:00+00:00,Arepo (Ogun State),9.4
2026-04-13 14:00:00+00:00,Arepo (Ogun State),10.7
2026-04-13 15:00:00+00:00,Arepo (Ogun State),12.7
2026-04-13 16:00:00+00:00,Arepo (Ogun State),15.8
2026-04-13 17:00:00+00:00,Arepo (Ogun State),6.9
2026-04-13 18:00:00+00:00,Arepo (Ogun State),5.4
2026-04-13 19:00:00+00:00,Arepo (Ogun State),27.5
2026-04-13 20:00:00+00:00,Arepo (Ogun State),22.2
2026-04-13 21:00:00+00:00,Arepo (Ogun State),27.8
2026-04-13 22:00:00+00:00,Arepo (Ogun State),30.9
2026-04-13 23:00:00+00:00,Arepo (Ogun State),30.8
2026-04-14 00:00:00+00:00,Arepo (Ogun State),17.5
2026-04-14 01:00:00+00:00,Arepo (Ogun State),29.4
2026-04-14 02:00:00+00:00,Arepo (Ogun State),25.6
2026-04-14 03:00:00+00:00,Arepo (Ogun State),18.8
2026-04-14 04:00:00+00:00,Arepo (Ogun State),16.7
2026-04-14 05:00:00+00:00,Arepo (Ogun State),17.9
2026-04-14 06:00:00+00:00,Arepo (Ogun State),25.1
2026-04-14 07:00:00+00:00,Arepo (Ogun State),25.9
2026-04-14 08:00:00+00:00,Arepo (Ogun State),30.3
2026-04-14 09:00:00+00:00,Arepo (Ogun State),31.4
2026-04-14 10:00:00+00:00,Arepo (Ogun State),15.8
2026-04-14 11:00:00+00:00,Arepo (Ogun State),6.1
2026-04-14 12:00:00+00:00,Arepo (Ogun State),14.7
2026-04-14 13:00:00+00:00,Arepo (Ogun State),11.3
2026-04-14 14:00:00+00:00,Arepo (Ogun State),8.3
2026-04-14 15:00:00+00:00,Arepo (Ogun State),6.9
2026-04-14 16:00:00+00:00,Arepo (Ogun State),4.9
2026-04-14 17:00:00+00:00,Arepo (Ogun State),4.5
2026-04-14 18:00:00+00:00,Arepo (Ogun State),2.2
2026-04-14 19:00:00+00:00,Arepo (Ogun State),5.8
2026-04-14 20:00:00+00:00,Arepo (Ogun State),4.9
2026-04-14 21:00:00+00:00,Arepo (Ogun State),8.6
2026-04-14 22:00:00+00:00,Arepo (Ogun State),4.6
2026-04-14 23:00:00+00:00,Arepo (Ogun State),4.2
2026-04-15 00:00:00+00:00,Arepo (Ogun State),3.4
2026-04-15 01:00:00+00:00,Arepo (Ogun State),3.8
2026-04-15 02:00:00+00:00,Arepo (Ogun State),11.6
2026-04-15 03:00:00+00:00,Arepo (Ogun State),18.0
2026-04-15 04:00:00+00:00,Arepo (Ogun State),21.5
2026-04-15 05:00:00+00:00,Arepo (Ogun State),21.0
2026-04-15 06:00:00+00:00,Arepo (Ogun State),32.3
2026-04-15 07:00:00+00:00,Arepo (Ogun State),39.8
2026-04-15 08:00:00+00:00,Arepo (Ogun State),40.5
2026-04-15 09:00:00+00:00,Arepo (Ogun State),31.2
2026-04-15 10:00:00+00:00,Arepo (Ogun State),22.0
2026-04-15 11:00:00+00:00,Arepo (Ogun State),23.5
2026-04-15 12:00:00+00:00,Arepo (Ogun State),13.7
2026-04-15 13:00:00+00:00,Arepo (Ogun State),12.7
2026-04-15 14:00:00+00:00,Arepo (Ogun State),10.3
2026-04-15 15:00:00+00:00,Arepo (Ogun State),10.7
2026-04-15 16:00:00+00:00,Arepo (Ogun State),8.6
2026-04-15 17:00:00+00:00,Arepo (Ogun State),4.7
2026-04-15 18:00:00+00:00,Arepo (Ogun State),7.2
2026-04-15 19:00:00+00:00,Arepo (Ogun State),8.8
2026-04-15 20:00:00+00:00,Arepo (Ogun State),6.6
2026-04-15 21:00:00+00:00,Arepo (Ogun State),3.5
2026-04-15 22:00:00+00:00,Arepo (Ogun State),5.0
2026-04-15 23:00:00+00:00,Arepo (Ogun State),3.4
2026-04-16 00:00:00+00:00,Arepo (Ogun State),2.0
2026-04-16 01:00:00+00:00,Arepo (Ogun State),2.4
2026-04-16 02:00:00+00:00,Arepo (Ogun State),0.1
2026-04-16 03:00:00+00:00,Arepo (Ogun State),0.5
2026-04-16 04:00:00+00:00,Arepo (Ogun State),2.3
2026-04-16 05:00:00+00:00,Arepo (Ogun State),3.9
2026-04-16 06:00:00+00:00,Arepo (Ogun State),2.0
2026-04-16 09:00:00+00:00,Arepo (Ogun State),11.9
2026-04-16 10:00:00+00:00,Arepo (Ogun State),8.7
2026-04-16 11:00:00+00:00,Arepo (Ogun State),21.4
2026-04-16 12:00:00+00:00,Arepo (Ogun State),31.4
2026-04-16 13:00:00+00:00,Arepo (Ogun State),23.8
2026-04-16 14:00:00+00:00,Arepo (Ogun State),28.2
2026-04-16 15:00:00+00:00,Arepo (Ogun State),27.5
2026-04-16 16:00:00+00:00,Arepo (Ogun State),25.6
2026-04-16 17:00:00+00:00,Arepo (Ogun State),34.4
2026-04-16 18:00:00+00:00,Arepo (Ogun State),31.5
2026-04-16 19:00:00+00:00,Arepo (Ogun State),39.0
2026-04-16 20:00:00+00:00,Arepo (Ogun State),49.4
2026-04-16 21:00:00+00:00,Arepo (Ogun State),57.0
2026-04-16 22:00:00+00:00,Arepo (Ogun State),61.6
2026-04-16 23:00:00+00:00,Arepo (Ogun State),95.0
2026-04-17 00:00:00+00:00,Arepo (Ogun State),69.5
2026-04-17 01:00:00+00:00,Arepo (Ogun State),47.6
2026-04-17 02:00:00+00:00,Arepo (Ogun State),50.2
2026-04-17 03:00:00+00:00,Arepo (Ogun State),54.2
2026-04-17 04:00:00+00:00,Arepo (Ogun State),50.9
2026-04-17 05:00:00+00:00,Arepo (Ogun State),49.7
2026-04-17 06:00:00+00:00,Arepo (Ogun State),51.6
2026-04-17 07:00:00+00:00,Arepo (Ogun State),51.2
2026-04-17 08:00:00+00:00,Arepo (Ogun State),51.1
2026-04-17 09:00:00+00:00,Arepo (Ogun State),5.7
2026-04-17 10:00:00+00:00,Arepo (Ogun State),5.5
2026-04-17 11:00:00+00:00,Arepo (Ogun State),5.4
2026-04-17 12:00:00+00:00,Arepo (Ogun State),8.6
2026-04-17 13:00:00+00:00,Arepo (Ogun State),14.2
2026-04-17 14:00:00+00:00,Arepo (Ogun State),7.2
2026-04-17 15:00:00+00:00,Arepo (Ogun State),8.7
2026-04-17 16:00:00+00:00,Arepo (Ogun State),9.5
2026-04-17 17:00:00+00:00,Arepo (Ogun State),5.8
2026-04-17 18:00:00+00:00,Arepo (Ogun State),8.8
2026-04-17 19:00:00+00:00,Arepo (Ogun State),4.9
2026-04-17 20:00:00+00:00,Arepo (Ogun State),2.3
2026-04-17 21:00:00+00:00,Arepo (Ogun State),3.1
2026-04-17 22:00:00+00:00,Arepo (Ogun State),7.3
2026-04-17 23:00:00+00:00,Arepo (Ogun State),10.5
2026-04-18 00:00:00+00:00,Arepo (Ogun State),5.0
2026-04-18 01:00:00+00:00,Arepo (Ogun State),10.5
2026-04-18 02:00:00+00:00,Arepo (Ogun State),20.9
2026-04-18 03:00:00+00:00,Arepo (Ogun State),19.9
2026-04-18 04:00:00+00:00,Arepo (Ogun State),23.2
2026-04-18 05:00:00+00:00,Arepo (Ogun State),25.4
2026-04-18 06:00:00+00:00,Arepo (Ogun State),24.2
2026-04-18 08:00:00+00:00,Arepo (Ogun State),19.9
2026-04-18 09:00:00+00:00,Arepo (Ogun State),5.6
2026-04-18 10:00:00+00:00,Arepo (Ogun State),4.2
2026-04-18 11:00:00+00:00,Arepo (Ogun State),7.7
2026-04-18 12:00:00+00:00,Arepo (Ogun State),5.8
2026-04-18 13:00:00+00:00,Arepo (Ogun State),8.6
2026-04-18 14:00:00+00:00,Arepo (Ogun State),7.0
2026-04-18 15:00:00+00:00,Arepo (Ogun State),7.9
2026-04-18 16:00:00+00:00,Arepo (Ogun State),6.0
2026-04-18 17:00:00+00:00,Arepo (Ogun State),4.7
2026-04-18 18:00:00+00:00,Arepo (Ogun State),9.2
2026-04-18 19:00:00+00:00,Arepo (Ogun State),6.6
2026-04-18 20:00:00+00:00,Arepo (Ogun State),4.8
2026-04-18 21:00:00+00:00,Arepo (Ogun State),6.3
2026-04-18 22:00:00+00:00,Arepo (Ogun State),5.5
2026-04-18 23:00:00+00:00,Arepo (Ogun State),13.3
2026-04-19 00:00:00+00:00,Arepo (Ogun State),29.3
2026-04-19 01:00:00+00:00,Arepo (Ogun State),24.6
2026-04-19 02:00:00+00:00,Arepo (Ogun State),26.4
2026-04-19 03:00:00+00:00,Arepo (Ogun State),21.7
2026-04-19 04:00:00+00:00,Arepo (Ogun State),15.4
2026-04-19 05:00:00+00:00,Arepo (Ogun State),27.9
2026-04-19 06:00:00+00:00,Arepo (Ogun State),49.7
2026-04-19 07:00:00+00:00,Arepo (Ogun State),34.4
2026-04-19 08:00:00+00:00,Arepo (Ogun State),25.7
2026-04-19 09:00:00+00:00,Arepo (Ogun State),26.7
2026-04-19 10:00:00+00:00,Arepo (Ogun State),23.2
2026-04-19 11:00:00+00:00,Arepo (Ogun State),15.0
2026-04-19 12:00:00+00:00,Arepo (Ogun State),16.5
2026-04-19 13:00:00+00:00,Arepo (Ogun State),12.5
2026-04-19 14:00:00+00:00,Arepo (Ogun State),12.8
2026-04-19 15:00:00+00:00,Arepo (Ogun State),17.2
2026-04-19 16:00:00+00:00,Arepo (Ogun State),22.2
2026-04-19 17:00:00+00:00,Arepo (Ogun State),23.8
2026-04-19 18:00:00+00:00,Arepo (Ogun State),39.7
2026-04-19 19:00:00+00:00,Arepo (Ogun State),77.1
2026-04-19 20:00:00+00:00,Arepo (Ogun State),54.8
2026-04-19 21:00:00+00:00,Arepo (Ogun State),47.1
2026-04-19 22:00:00+00:00,Arepo (Ogun State),38.0
2026-04-19 23:00:00+00:00,Arepo (Ogun State),47.1
2026-04-20 00:00:00+00:00,Arepo (Ogun State),44.0
2026-04-20 01:00:00+00:00,Arepo (Ogun State),55.1
2026-04-20 02:00:00+00:00,Arepo (Ogun State),51.8
2026-04-20 03:00:00+00:00,Arepo (Ogun State),50.2
2026-04-20 04:00:00+00:00,Arepo (Ogun State),53.6
2026-04-20 05:00:00+00:00,Arepo (Ogun State),63.3
2026-04-20 06:00:00+00:00,Arepo (Ogun State),68.7
2026-04-20 07:00:00+00:00,Arepo (Ogun State),65.2
2026-04-20 08:00:00+00:00,Arepo (Ogun State),71.0
2026-04-20 09:00:00+00:00,Arepo (Ogun State),58.5
2026-04-20 10:00:00+00:00,Arepo (Ogun State),35.9
2026-04-20 11:00:00+00:00,Arepo (Ogun State),17.5
2026-04-20 12:00:00+00:00,Arepo (Ogun State),21.9
2026-04-20 13:00:00+00:00,Arepo (Ogun State),29.7
2026-04-20 14:00:00+00:00,Arepo (Ogun State),18.4
2026-04-20 15:00:00+00:00,Arepo (Ogun State),17.2
2026-04-20 16:00:00+00:00,Arepo (Ogun State),18.7
2026-04-20 17:00:00+00:00,Arepo (Ogun State),25.3
2026-04-20 18:00:00+00:00,Arepo (Ogun State),3.8
2026-04-20 19:00:00+00:00,Arepo (Ogun State),1.4
2026-04-20 20:00:00+00:00,Arepo (Ogun State),7.7
2026-04-20 21:00:00+00:00,Arepo (Ogun State),14.0
2026-04-20 22:00:00+00:00,Arepo (Ogun State),12.3
2026-04-20 23:00:00+00:00,Arepo (Ogun State),21.8
2026-04-21 00:00:00+00:00,Arepo (Ogun State),29.1
2026-04-21 01:00:00+00:00,Arepo (Ogun State),32.1
2026-04-21 02:00:00+00:00,Arepo (Ogun State),36.7
2026-04-21 03:00:00+00:00,Arepo (Ogun State),31.8
2026-04-21 04:00:00+00:00,Arepo (Ogun State),33.8
2026-04-21 05:00:00+00:00,Arepo (Ogun State),34.9
2026-04-21 06:00:00+00:00,Arepo (Ogun State),35.2
2026-04-21 07:00:00+00:00,Arepo (Ogun State),30.8
2026-04-21 08:00:00+00:00,Arepo (Ogun State),27.8
2026-04-21 09:00:00+00:00,Arepo (Ogun State),30.3
